tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
31-07-2026,00:00,17.0,Cerah Berawan,91.0,1.8
31-07-2026,01:00,17.0,Cerah Berawan,91.0,1.8
31-07-2026,02:00,17.0,Cerah Berawan,91.0,1.8
31-07-2026,03:00,17.0,Cerah Berawan,86.0,2.8
31-07-2026,04:00,17.0,Cerah Berawan,86.0,2.8
31-07-2026,05:00,17.0,Cerah Berawan,86.0,2.8
31-07-2026,06:00,18.0,Cerah Berawan,87.0,1.8
31-07-2026,07:00,18.0,Cerah Berawan,87.0,1.8
31-07-2026,08:00,18.0,Cerah Berawan,87.0,1.8
31-07-2026,09:00,22.0,Cerah Berawan,64.0,2.8
31-07-2026,10:00,22.0,Cerah Berawan,64.0,2.8
31-07-2026,11:00,22.0,Cerah Berawan,64.0,2.8
31-07-2026,12:00,24.0,Cerah,54.0,9.0
31-07-2026,13:00,24.0,Cerah,54.0,9.0
31-07-2026,14:00,24.0,Cerah,54.0,9.0
31-07-2026,15:00,22.0,Berawan,66.0,7.8
31-07-2026,16:00,22.0,Berawan,66.0,7.8
31-07-2026,17:00,22.0,Berawan,66.0,7.8
31-07-2026,18:00,19.0,Cerah Berawan,90.0,1.8
31-07-2026,19:00,19.0,Cerah Berawan,90.0,1.8
31-07-2026,20:00,19.0,Cerah Berawan,90.0,1.8
31-07-2026,21:00,17.0,Berawan,93.0,1.2
31-07-2026,22:00,17.0,Berawan,93.0,1.2
31-07-2026,23:00,17.0,Berawan,93.0,1.2
