tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-08-2026,04:00,18.0,Berawan,89.0,6.4
19-08-2026,05:00,18.0,Berawan,89.0,6.4
19-08-2026,06:00,18.0,Berawan,89.0,6.4
19-08-2026,07:00,18.0,Berawan,89.0,6.4
19-08-2026,08:00,18.0,Berawan,89.0,6.4
19-08-2026,09:00,22.0,Berawan,68.0,12.8
19-08-2026,10:00,22.0,Berawan,68.0,12.8
19-08-2026,11:00,22.0,Berawan,68.0,12.8
19-08-2026,12:00,23.0,Berawan,55.0,11.7
19-08-2026,13:00,23.0,Berawan,55.0,11.7
19-08-2026,14:00,23.0,Berawan,55.0,11.7
19-08-2026,15:00,21.0,Berawan,67.0,12.6
19-08-2026,16:00,21.0,Berawan,67.0,12.6
19-08-2026,17:00,21.0,Berawan,67.0,12.6
19-08-2026,18:00,17.0,Berawan,83.0,6.0
19-08-2026,19:00,17.0,Berawan,83.0,6.0
19-08-2026,20:00,17.0,Berawan,83.0,6.0
19-08-2026,21:00,16.0,Berawan,87.0,4.7
19-08-2026,22:00,16.0,Berawan,87.0,4.7
19-08-2026,23:00,16.0,Berawan,87.0,4.7
