tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-09-2026,10:00,22.0,Berawan,72.0,3.5
11-09-2026,11:00,22.0,Berawan,72.0,3.5
11-09-2026,12:00,22.0,Berawan,72.0,3.5
11-09-2026,13:00,22.0,Berawan,72.0,3.5
11-09-2026,14:00,22.0,Berawan,72.0,3.5
11-09-2026,15:00,19.0,Berawan,88.0,3.0
11-09-2026,16:00,19.0,Berawan,88.0,3.0
11-09-2026,17:00,19.0,Berawan,88.0,3.0
11-09-2026,18:00,18.0,Berawan,96.0,1.2
11-09-2026,19:00,18.0,Berawan,96.0,1.2
11-09-2026,20:00,18.0,Berawan,96.0,1.2
11-09-2026,21:00,18.0,Berawan,96.0,0.6
11-09-2026,22:00,18.0,Berawan,96.0,0.6
11-09-2026,23:00,18.0,Berawan,96.0,0.6
