tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-09-2026,04:00,19.0,Cerah Berawan,94.0,2.1
25-09-2026,05:00,19.0,Cerah Berawan,94.0,2.1
25-09-2026,06:00,19.0,Cerah Berawan,94.0,2.1
25-09-2026,07:00,19.0,Cerah Berawan,94.0,2.1
25-09-2026,08:00,19.0,Cerah Berawan,94.0,2.1
25-09-2026,09:00,23.0,Berawan,74.0,1.7
25-09-2026,10:00,23.0,Berawan,74.0,1.7
25-09-2026,11:00,23.0,Berawan,74.0,1.7
25-09-2026,12:00,22.0,Berawan,82.0,4.0
25-09-2026,13:00,22.0,Berawan,82.0,4.0
25-09-2026,14:00,22.0,Berawan,82.0,4.0
25-09-2026,15:00,20.0,Berawan,92.0,5.7
25-09-2026,16:00,20.0,Berawan,92.0,5.7
25-09-2026,17:00,20.0,Berawan,92.0,5.7
25-09-2026,18:00,18.0,Berawan,97.0,1.1
25-09-2026,19:00,18.0,Berawan,97.0,1.1
25-09-2026,20:00,18.0,Berawan,97.0,1.1
25-09-2026,21:00,17.0,Berawan,97.0,1.1
25-09-2026,22:00,17.0,Berawan,97.0,1.1
25-09-2026,23:00,17.0,Berawan,97.0,1.1
