tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-08-2026,00:00,17.0,Cerah Berawan,97.0,3.6
18-08-2026,01:00,17.0,Cerah Berawan,97.0,3.6
18-08-2026,02:00,16.0,Berawan,98.0,4.9
18-08-2026,03:00,16.0,Berawan,98.0,4.9
18-08-2026,04:00,16.0,Berawan,98.0,4.9
18-08-2026,05:00,16.0,Cerah Berawan,93.0,3.8
18-08-2026,06:00,16.0,Cerah Berawan,93.0,3.8
18-08-2026,07:00,16.0,Cerah Berawan,93.0,3.8
18-08-2026,08:00,20.0,Cerah Berawan,74.0,3.8
18-08-2026,09:00,20.0,Cerah Berawan,74.0,3.8
18-08-2026,10:00,20.0,Cerah Berawan,74.0,3.8
18-08-2026,11:00,23.0,Cerah Berawan,60.0,10.2
18-08-2026,12:00,23.0,Cerah Berawan,60.0,10.2
18-08-2026,13:00,23.0,Cerah Berawan,60.0,10.2
18-08-2026,14:00,22.0,Berawan,64.0,10.2
18-08-2026,15:00,22.0,Berawan,64.0,10.2
18-08-2026,16:00,22.0,Berawan,64.0,10.2
18-08-2026,17:00,18.0,Berawan,94.0,7.2
18-08-2026,18:00,18.0,Berawan,94.0,7.2
18-08-2026,19:00,18.0,Berawan,94.0,7.2
18-08-2026,20:00,17.0,Berawan,94.0,7.2
18-08-2026,21:00,17.0,Berawan,94.0,7.2
18-08-2026,22:00,17.0,Berawan,94.0,7.2
18-08-2026,23:00,17.0,Berawan,94.0,7.2
