tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-08-2026,00:00,16.0,Berawan,99.0,2.9
14-08-2026,01:00,16.0,Berawan,99.0,2.9
14-08-2026,02:00,16.0,Berawan,99.0,2.9
14-08-2026,03:00,16.0,Cerah Berawan,99.0,4.0
14-08-2026,04:00,16.0,Cerah Berawan,99.0,4.0
14-08-2026,05:00,16.0,Cerah Berawan,99.0,4.0
14-08-2026,06:00,18.0,Cerah Berawan,97.0,4.9
14-08-2026,07:00,18.0,Cerah Berawan,97.0,4.9
14-08-2026,08:00,18.0,Cerah Berawan,97.0,4.9
14-08-2026,09:00,21.0,Cerah Berawan,82.0,8.1
14-08-2026,10:00,21.0,Cerah Berawan,82.0,8.1
14-08-2026,11:00,21.0,Cerah Berawan,82.0,8.1
14-08-2026,12:00,22.0,Berawan,78.0,9.1
14-08-2026,13:00,22.0,Berawan,78.0,9.1
14-08-2026,14:00,22.0,Berawan,78.0,9.1
14-08-2026,15:00,20.0,Berawan,79.0,10.5
14-08-2026,16:00,20.0,Berawan,79.0,10.5
14-08-2026,17:00,20.0,Berawan,79.0,10.5
14-08-2026,18:00,17.0,Cerah Berawan,94.0,8.1
14-08-2026,19:00,17.0,Cerah Berawan,94.0,8.1
14-08-2026,20:00,17.0,Cerah Berawan,94.0,8.1
14-08-2026,21:00,16.0,Cerah Berawan,94.0,4.7
14-08-2026,22:00,16.0,Cerah Berawan,94.0,4.7
14-08-2026,23:00,16.0,Cerah Berawan,94.0,4.7
