lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,spatial_point_count,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status,irrigation_reference_m3s,ecological_release_reference_m3s,indicative_plant_available_m3s,design_discharge_m3s,engineering_scenario_status
1,2026-07-28T16:00:00+07:00,2026-07-29T16:00:00+07:00,0.6791666666666667,0.26249999999999996,1.3125,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-28,1.12,1.7723932381297922,0.0,8.497497307796364,1.02,1.0,1.03,6.663402174310322,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
2,2026-07-29T16:00:00+07:00,2026-07-30T16:00:00+07:00,0.7999999999999999,0.0,1.9124999999999999,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-29,1.12,2.4154094065000127,0.0,13.485356681119004,0.93,0.92,0.94,10.901861367471971,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
3,2026-07-30T16:00:00+07:00,2026-07-31T16:00:00+07:00,2.066666666666667,0.4125,4.625,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",4,2026-07-30,1.12,3.160984207487926,0.0,17.15448184870865,0.77,0.71,0.86,13.581617523844354,provisional_proxy_calibrated,3.0,0.6,0.0,22.0,indicative_without_upstream_release_schedule
