tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
16-08-2026,07:00,30.0,Cerah Berawan,56.0,5.4
16-08-2026,08:00,30.0,Cerah Berawan,56.0,5.4
16-08-2026,09:00,30.0,Cerah Berawan,56.0,5.4
16-08-2026,10:00,30.0,Cerah Berawan,56.0,5.4
16-08-2026,11:00,30.0,Cerah Berawan,56.0,5.4
16-08-2026,12:00,30.0,Cerah Berawan,59.0,10.1
16-08-2026,13:00,30.0,Cerah Berawan,59.0,10.1
16-08-2026,14:00,30.0,Cerah Berawan,59.0,10.1
16-08-2026,15:00,28.0,Cerah Berawan,67.0,3.4
16-08-2026,16:00,28.0,Cerah Berawan,67.0,3.4
16-08-2026,17:00,28.0,Cerah Berawan,67.0,3.4
16-08-2026,18:00,25.0,Cerah,84.0,2.3
16-08-2026,19:00,25.0,Cerah,84.0,2.3
16-08-2026,20:00,25.0,Cerah,84.0,2.3
16-08-2026,21:00,22.0,Udara Kabur,97.0,1.5
16-08-2026,22:00,22.0,Udara Kabur,97.0,1.5
16-08-2026,23:00,22.0,Udara Kabur,97.0,1.5
