jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.3,Tinggi,21.2,+/-1.15,97.75,+/-0.43,0.1,+/-0.22,21.2,+/-1.15,0.0,16.7,66.7,16.7,0.0,0.0,1.15,0.43,0.22,1.15,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.1,Tinggi,21.07,+/-1.35,96.17,+/-1.86,0.1,+/-0.22,21.07,+/-1.35,0.0,16.7,66.7,16.7,0.0,0.0,1.35,1.86,0.22,1.35,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.1,Tinggi,21.08,+/-1.11,95.33,+/-2.56,0.13,+/-0.3,21.08,+/-1.11,0.0,16.7,66.7,16.7,0.0,0.0,1.11,2.56,0.3,1.11,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.1,Tinggi,20.77,+/-1.22,96.33,+/-1.97,0.13,+/-0.3,20.77,+/-1.22,0.0,16.7,66.7,16.7,0.0,0.0,1.22,1.97,0.3,1.22,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.1,Tinggi,20.48,+/-1.25,96.83,+/-1.95,0.13,+/-0.3,20.48,+/-1.25,0.0,16.7,66.7,16.7,0.0,0.0,1.25,1.95,0.3,1.25,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,77.0,Sedang,20.25,+/-1.21,96.67,+/-2.69,0.03,+/-0.07,20.25,+/-1.21,0.0,33.3,50.0,16.7,0.0,0.0,1.21,2.69,0.07,1.21,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.2,Tinggi,20.1,+/-1.14,96.83,+/-3.02,0.03,+/-0.07,20.1,+/-1.14,0.0,16.7,66.7,16.7,0.0,0.0,1.14,3.02,0.07,1.14,7,0.8571,0.0,0.0
07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,86.0,Tinggi,20.5,+/-0.23,94.0,+/-4.28,0.03,+/-0.07,20.5,+/-0.23,15.0,15.0,55.1,15.0,0.0,0.0,0.23,4.28,0.07,0.23,7,1.0,25.71,180.0
08:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,79.2,Sedang,22.73,+/-0.64,81.73,+/-9.35,0.02,+/-0.04,22.73,+/-0.64,29.9,29.9,25.2,15.0,0.0,0.0,0.64,9.35,0.04,0.64,7,1.0,17.14,120.0
09:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.7,Tinggi,24.1,+/-0.12,71.69,+/-8.37,0.02,+/-0.04,24.1,+/-0.12,14.4,43.2,27.9,14.4,0.0,0.0,0.12,8.37,0.04,0.12,7,1.0,8.57,60.0
10:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,84.6,Tinggi,26.42,+/-1.3,63.83,+/-7.84,0.02,+/-0.04,26.69,+/-1.69,13.8,27.6,44.8,13.8,0.0,0.0,1.3,7.84,0.04,1.69,7,1.0,0.0,0.0
11:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,89.5,Tinggi,27.72,+/-1.95,61.74,+/-10.01,0.12,+/-0.17,28.51,+/-2.63,0.0,0.0,71.2,28.8,0.0,0.0,1.95,10.01,0.17,2.63,7,1.0,8.57,60.0
12:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,82.0,Tinggi,28.1,+/-2.41,60.9,+/-14.16,0.12,+/-0.17,28.98,+/-2.84,0.0,27.9,43.2,28.8,0.0,0.0,2.41,14.16,0.17,2.84,7,1.0,8.57,60.0
13:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.3,Tinggi,28.55,+/-2.48,59.45,+/-15.99,0.12,+/-0.17,30.63,+/-1.31,0.0,44.8,27.6,27.6,0.0,0.0,2.48,15.99,0.17,1.31,7,1.0,0.0,0.0
14:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,82.5,Tinggi,29.29,+/-1.38,58.31,+/-14.71,0.1,+/-0.12,29.5,+/-2.56,0.0,42.3,14.4,43.2,0.0,0.0,1.38,14.71,0.12,2.56,7,1.0,8.57,60.0
15:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,79.0,Sedang,27.86,+/-1.74,59.23,+/-11.39,0.08,+/-0.12,28.81,+/-1.95,27.9,14.4,28.8,28.8,0.0,0.0,1.74,11.39,0.12,1.95,7,1.0,8.57,60.0
16:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.8,Tinggi,27.53,+/-1.65,60.72,+/-9.86,0.08,+/-0.12,28.24,+/-2.12,31.0,27.6,13.8,27.6,0.0,0.0,1.65,9.86,0.12,2.12,7,1.0,0.0,0.0
17:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,81.2,Tinggi,26.04,+/-2.61,68.89,+/-14.41,0.52,+/-1.07,26.54,+/-3.13,27.9,43.2,0.0,14.4,14.4,0.0,2.61,14.41,1.07,3.13,7,1.0,8.57,60.0
18:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,77.6,Sedang,24.32,+/-2.18,77.82,+/-14.15,0.67,+/-1.4,24.62,+/-2.62,27.9,28.8,14.4,14.4,14.4,0.0,2.18,14.15,1.4,2.62,7,1.0,8.57,60.0
19:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,80.2,Tinggi,23.23,+/-1.88,84.76,+/-11.23,0.3,+/-0.59,23.23,+/-1.88,31.0,13.8,27.6,27.6,0.0,0.0,1.88,11.23,0.59,1.88,7,1.0,0.0,0.0
20:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,79.7,Sedang,21.56,+/-0.83,88.92,+/-9.25,0.02,+/-0.04,21.56,+/-0.83,27.9,28.8,28.8,14.4,0.0,0.0,0.83,9.25,0.04,0.83,7,1.0,8.57,60.0
21:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.1,Tinggi,21.98,+/-1.66,91.88,+/-6.94,0.0,+/-0.0,21.98,+/-1.66,27.9,28.8,43.2,0.0,0.0,0.0,1.66,6.94,0.0,1.66,7,1.0,8.57,60.0
22:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.8,Tinggi,21.82,+/-1.57,92.72,+/-5.66,0.0,+/-0.0,21.82,+/-1.57,31.0,27.6,41.4,0.0,0.0,0.0,1.57,5.66,0.0,1.57,7,1.0,0.0,0.0
23:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.7,Tinggi,20.38,+/-0.64,94.05,+/-4.96,0.0,+/-0.0,20.38,+/-0.64,42.3,14.4,43.2,0.0,0.0,0.0,0.64,4.96,0.0,0.64,7,1.0,8.57,60.0
