tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
27-09-2026,00:00,22.0,Udara Kabur,96.0,5.6
27-09-2026,01:00,22.0,Udara Kabur,96.0,5.6
27-09-2026,02:00,22.0,Udara Kabur,96.0,5.1
27-09-2026,03:00,22.0,Udara Kabur,96.0,5.1
27-09-2026,04:00,22.0,Udara Kabur,96.0,5.1
27-09-2026,05:00,24.0,Udara Kabur,92.0,2.7
27-09-2026,06:00,24.0,Udara Kabur,92.0,2.7
27-09-2026,07:00,24.0,Udara Kabur,92.0,2.7
27-09-2026,08:00,29.0,Cerah,63.0,7.8
27-09-2026,09:00,29.0,Cerah,63.0,7.8
27-09-2026,10:00,29.0,Cerah,63.0,7.8
27-09-2026,11:00,30.0,Cerah Berawan,52.0,10.0
27-09-2026,12:00,30.0,Cerah Berawan,52.0,10.0
27-09-2026,13:00,30.0,Cerah Berawan,52.0,10.0
27-09-2026,14:00,28.0,Cerah Berawan,68.0,9.5
27-09-2026,15:00,28.0,Cerah Berawan,68.0,9.5
27-09-2026,16:00,28.0,Cerah Berawan,68.0,9.5
27-09-2026,17:00,24.0,Berawan,87.0,6.0
27-09-2026,18:00,24.0,Berawan,87.0,6.0
27-09-2026,19:00,24.0,Berawan,87.0,6.0
27-09-2026,20:00,22.0,Cerah,92.0,2.8
27-09-2026,21:00,22.0,Cerah,92.0,2.8
27-09-2026,22:00,22.0,Cerah,92.0,2.8
27-09-2026,23:00,22.0,Cerah,92.0,2.8
