tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
20-08-2026,04:00,25.0,Udara Kabur,79.0,4.9
20-08-2026,05:00,25.0,Udara Kabur,79.0,4.9
20-08-2026,06:00,25.0,Udara Kabur,79.0,4.9
20-08-2026,07:00,25.0,Udara Kabur,79.0,4.9
20-08-2026,08:00,25.0,Udara Kabur,79.0,4.9
20-08-2026,09:00,30.0,Berawan,62.0,5.1
20-08-2026,10:00,30.0,Berawan,62.0,5.1
20-08-2026,11:00,30.0,Berawan,62.0,5.1
20-08-2026,12:00,32.0,Cerah Berawan,61.0,9.2
20-08-2026,13:00,32.0,Cerah Berawan,61.0,9.2
20-08-2026,14:00,32.0,Cerah Berawan,61.0,9.2
20-08-2026,15:00,28.0,Cerah,69.0,5.7
20-08-2026,16:00,28.0,Cerah,69.0,5.7
20-08-2026,17:00,28.0,Cerah,69.0,5.7
20-08-2026,18:00,24.0,Cerah,88.0,0.8
20-08-2026,19:00,24.0,Cerah,88.0,0.8
20-08-2026,20:00,24.0,Cerah,88.0,0.8
20-08-2026,21:00,23.0,Cerah,94.0,1.6
20-08-2026,22:00,23.0,Cerah,94.0,1.6
20-08-2026,23:00,23.0,Cerah,94.0,1.6
