tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
28-07-2026,00:00,20.0,Udara Kabur,90.0,5.5
28-07-2026,01:00,20.0,Udara Kabur,90.0,5.5
28-07-2026,02:00,20.0,Udara Kabur,90.0,5.5
28-07-2026,03:00,20.0,Udara Kabur,90.0,5.5
28-07-2026,04:00,18.0,Udara Kabur,89.0,5.8
28-07-2026,05:00,18.0,Udara Kabur,89.0,5.8
28-07-2026,06:00,18.0,Udara Kabur,89.0,5.8
28-07-2026,07:00,26.0,Berawan,60.0,5.8
28-07-2026,08:00,26.0,Berawan,60.0,5.8
28-07-2026,09:00,26.0,Berawan,60.0,5.8
28-07-2026,10:00,29.0,Cerah,53.0,8.2
28-07-2026,11:00,29.0,Cerah,53.0,8.2
28-07-2026,12:00,29.0,Cerah,53.0,8.2
28-07-2026,13:00,30.0,Cerah,53.0,7.6
28-07-2026,14:00,30.0,Cerah,53.0,7.6
28-07-2026,15:00,30.0,Cerah,53.0,7.6
28-07-2026,16:00,25.0,Cerah,75.0,1.8
28-07-2026,17:00,25.0,Cerah,75.0,1.8
28-07-2026,18:00,25.0,Cerah,75.0,1.8
28-07-2026,19:00,23.0,Cerah Berawan,85.0,3.9
28-07-2026,20:00,23.0,Cerah Berawan,85.0,3.9
28-07-2026,21:00,23.0,Cerah Berawan,85.0,3.9
28-07-2026,22:00,22.0,Udara Kabur,90.0,3.9
28-07-2026,23:00,22.0,Udara Kabur,90.0,3.9
