tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-07-2026,12:00,28.0,Cerah Berawan,55.0,6.7
25-07-2026,13:00,28.0,Cerah Berawan,55.0,6.7
25-07-2026,14:00,28.0,Cerah Berawan,55.0,6.7
25-07-2026,15:00,28.0,Cerah Berawan,55.0,6.7
25-07-2026,16:00,28.0,Cerah Berawan,55.0,6.7
25-07-2026,17:00,25.0,Cerah Berawan,67.0,5.1
25-07-2026,18:00,25.0,Cerah Berawan,67.0,5.1
25-07-2026,19:00,25.0,Cerah Berawan,67.0,5.1
25-07-2026,20:00,24.0,Cerah Berawan,82.0,1.7
25-07-2026,21:00,24.0,Cerah Berawan,82.0,1.7
25-07-2026,22:00,24.0,Cerah Berawan,82.0,1.7
25-07-2026,23:00,24.0,Cerah Berawan,82.0,1.7
