tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-07-2026,00:00,22.0,Udara Kabur,88.0,8.1
24-07-2026,01:00,22.0,Udara Kabur,88.0,8.1
24-07-2026,02:00,22.0,Udara Kabur,88.0,8.1
24-07-2026,03:00,21.0,Udara Kabur,90.0,5.4
24-07-2026,04:00,21.0,Udara Kabur,90.0,5.4
24-07-2026,05:00,21.0,Udara Kabur,90.0,5.4
24-07-2026,06:00,24.0,Cerah,78.0,4.4
24-07-2026,07:00,24.0,Cerah,78.0,4.4
24-07-2026,08:00,24.0,Cerah,78.0,4.4
24-07-2026,09:00,27.0,Cerah,66.0,9.4
24-07-2026,10:00,27.0,Cerah,66.0,9.4
24-07-2026,11:00,27.0,Cerah,66.0,9.4
24-07-2026,12:00,29.0,Cerah,61.0,9.4
24-07-2026,13:00,29.0,Cerah,61.0,9.4
24-07-2026,14:00,29.0,Cerah,61.0,9.4
24-07-2026,15:00,27.0,Cerah,68.0,3.2
24-07-2026,16:00,27.0,Cerah,68.0,3.2
24-07-2026,17:00,27.0,Cerah,68.0,3.2
24-07-2026,18:00,24.0,Cerah,91.0,3.2
24-07-2026,19:00,24.0,Cerah,91.0,3.2
24-07-2026,20:00,24.0,Cerah,91.0,3.2
24-07-2026,21:00,23.0,Cerah Berawan,94.0,1.4
24-07-2026,22:00,23.0,Cerah Berawan,94.0,1.4
24-07-2026,23:00,23.0,Cerah Berawan,94.0,1.4
