jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,77.5,Sedang,19.28,+/-0.32,94.5,+/-3.1,0.0,+/-0.0,19.28,+/-0.32,33.3,50.0,16.7,0.0,0.0,0.0,0.32,3.1,0.0,0.32,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,77.6,Sedang,19.0,+/-0.3,95.17,+/-2.73,0.0,+/-0.0,19.0,+/-0.3,33.3,16.7,50.0,0.0,0.0,0.0,0.3,2.73,0.0,0.3,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,77.5,Sedang,18.74,+/-0.29,96.0,+/-3.11,0.0,+/-0.0,18.74,+/-0.29,33.3,16.7,50.0,0.0,0.0,0.0,0.29,3.11,0.0,0.29,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,77.5,Sedang,18.5,+/-0.35,96.33,+/-3.25,0.0,+/-0.0,18.5,+/-0.35,33.3,16.7,50.0,0.0,0.0,0.0,0.35,3.25,0.0,0.35,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.6,Tinggi,18.46,+/-0.36,96.5,+/-3.69,0.0,+/-0.0,18.46,+/-0.36,16.7,16.7,66.7,0.0,0.0,0.0,0.36,3.69,0.0,0.36,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.7,Tinggi,18.48,+/-0.19,97.0,+/-3.37,0.0,+/-0.0,18.48,+/-0.19,16.7,16.7,66.7,0.0,0.0,0.0,0.19,3.37,0.0,0.19,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,81.7,Tinggi,18.58,+/-0.31,97.0,+/-3.16,0.0,+/-0.0,18.58,+/-0.31,16.7,16.7,66.7,0.0,0.0,0.0,0.31,3.16,0.0,0.31,7,0.8571,0.0,0.0
07:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.0,Tinggi,20.0,+/-0.7,94.17,+/-4.67,0.0,+/-0.0,20.0,+/-0.7,15.0,25.2,59.8,0.0,0.0,0.0,0.7,4.67,0.0,0.7,7,1.0,25.71,180.0
08:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,81.9,Tinggi,22.3,+/-0.87,83.17,+/-5.79,0.0,+/-0.0,22.3,+/-0.87,29.9,40.2,29.9,0.0,0.0,0.0,0.87,5.79,0.0,0.87,7,1.0,17.14,120.0
09:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,89.6,Tinggi,25.26,+/-2.2,69.26,+/-9.0,0.0,+/-0.0,24.52,+/-1.24,14.4,71.2,14.4,0.0,0.0,0.0,2.2,9.0,0.0,1.24,7,1.0,8.57,60.0
