tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-08-2026,00:00,22.0,Udara Kabur,85.0,5.3
24-08-2026,01:00,22.0,Udara Kabur,85.0,5.3
24-08-2026,02:00,22.0,Udara Kabur,85.0,5.3
24-08-2026,03:00,21.0,Cerah,91.0,6.3
24-08-2026,04:00,21.0,Cerah,91.0,6.3
24-08-2026,05:00,21.0,Cerah,91.0,6.3
24-08-2026,06:00,25.0,Cerah,70.0,5.3
24-08-2026,07:00,25.0,Cerah,70.0,5.3
24-08-2026,08:00,25.0,Cerah,70.0,5.3
24-08-2026,09:00,30.0,Cerah,55.0,5.7
24-08-2026,10:00,30.0,Cerah,55.0,5.7
24-08-2026,11:00,30.0,Cerah,55.0,5.7
24-08-2026,12:00,31.0,Cerah,47.0,10.3
24-08-2026,13:00,31.0,Cerah,47.0,10.3
24-08-2026,14:00,31.0,Cerah,47.0,10.3
24-08-2026,15:00,29.0,Cerah,52.0,9.0
24-08-2026,16:00,29.0,Cerah,52.0,9.0
24-08-2026,17:00,29.0,Cerah,52.0,9.0
24-08-2026,18:00,25.0,Cerah,70.0,2.9
24-08-2026,19:00,25.0,Cerah,70.0,2.9
24-08-2026,20:00,25.0,Cerah,70.0,2.9
24-08-2026,21:00,23.0,Cerah,81.0,2.7
24-08-2026,22:00,23.0,Cerah,81.0,2.7
24-08-2026,23:00,23.0,Cerah,81.0,2.7
