tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-08-2026,00:00,22.0,Cerah Berawan,87.0,1.5
05-08-2026,01:00,22.0,Cerah Berawan,87.0,1.5
05-08-2026,02:00,22.0,Cerah Berawan,87.0,1.5
05-08-2026,03:00,21.0,Cerah,90.0,2.6
05-08-2026,04:00,21.0,Cerah,90.0,2.6
05-08-2026,05:00,21.0,Cerah,90.0,2.6
05-08-2026,06:00,24.0,Udara Kabur,80.0,3.3
05-08-2026,07:00,24.0,Udara Kabur,80.0,3.3
05-08-2026,08:00,24.0,Udara Kabur,80.0,3.3
05-08-2026,09:00,28.0,Cerah,64.0,4.4
05-08-2026,10:00,28.0,Cerah,64.0,4.4
05-08-2026,11:00,28.0,Cerah,64.0,4.4
05-08-2026,12:00,30.0,Cerah Berawan,54.0,6.9
05-08-2026,13:00,30.0,Cerah Berawan,54.0,6.9
05-08-2026,14:00,30.0,Cerah Berawan,54.0,6.9
05-08-2026,15:00,28.0,Cerah Berawan,59.0,8.8
05-08-2026,16:00,28.0,Cerah Berawan,59.0,8.8
05-08-2026,17:00,28.0,Cerah Berawan,59.0,8.8
05-08-2026,18:00,24.0,Cerah,84.0,4.3
05-08-2026,19:00,24.0,Cerah,84.0,4.3
05-08-2026,20:00,24.0,Cerah,84.0,4.3
05-08-2026,21:00,23.0,Cerah Berawan,88.0,1.5
05-08-2026,22:00,23.0,Cerah Berawan,88.0,1.5
05-08-2026,23:00,23.0,Cerah Berawan,88.0,1.5
