jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,7,7.2324,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.2,Tinggi,21.12,+/-0.72,96.32,+/-1.23,0.07,+/-0.15,21.12,+/-0.72,13.8,27.7,44.7,13.8,0.0,0.0,0.72,1.23,0.15,0.72,7,1.0,0.0,0.0
01:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.6,Tinggi,21.31,+/-1.2,96.68,+/-1.5,0.02,+/-0.04,21.31,+/-1.2,14.4,43.3,27.8,14.4,0.0,0.0,1.2,1.5,0.04,1.2,7,1.0,8.57,60.0
02:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.5,Tinggi,21.15,+/-1.14,95.28,+/-3.47,0.02,+/-0.04,21.15,+/-1.14,0.0,43.3,42.2,14.4,0.0,0.0,1.14,3.47,0.04,1.14,7,1.0,8.57,60.0
03:00,7,7.2324,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,84.9,Tinggi,21.0,+/-1.15,95.72,+/-3.52,0.03,+/-0.05,21.0,+/-1.15,0.0,27.7,44.7,27.7,0.0,0.0,1.15,3.52,0.05,1.15,7,1.0,0.0,0.0
04:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,83.3,Tinggi,20.87,+/-1.07,95.86,+/-3.37,0.02,+/-0.04,20.87,+/-1.07,14.4,28.9,42.2,14.4,0.0,0.0,1.07,3.37,0.04,1.07,7,1.0,8.57,60.0
05:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.3,Tinggi,20.34,+/-0.22,95.32,+/-3.77,0.0,+/-0.0,20.34,+/-0.22,0.0,43.3,56.7,0.0,0.0,0.0,0.22,3.77,0.0,0.22,7,1.0,8.57,60.0
06:00,7,7.2324,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,85.1,Tinggi,20.8,+/-0.75,95.32,+/-3.65,0.0,+/-0.0,20.8,+/-0.75,13.8,41.5,44.7,0.0,0.0,0.0,0.75,3.65,0.0,0.75,7,1.0,0.0,0.0
07:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,87.0,Tinggi,22.34,+/-0.81,92.14,+/-4.64,0.0,+/-0.0,22.34,+/-0.81,28.9,14.4,56.7,0.0,0.0,0.0,0.81,4.64,0.0,0.81,7,1.0,8.57,60.0
08:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.9,Tinggi,24.05,+/-0.79,78.74,+/-8.71,0.0,+/-0.0,24.05,+/-0.79,27.8,57.8,14.4,0.0,0.0,0.0,0.79,8.71,0.0,0.79,7,1.0,8.57,60.0
09:00,7,7.2324,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,87.1,Tinggi,26.29,+/-1.54,70.33,+/-7.64,0.0,+/-0.0,25.93,+/-1.33,30.9,55.3,13.8,0.0,0.0,0.0,1.54,7.64,0.0,1.33,7,1.0,0.0,0.0
10:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,90.3,Tinggi,27.21,+/-1.38,65.46,+/-8.51,0.0,+/-0.0,28.28,+/-2.04,13.3,72.2,14.4,0.0,0.0,0.0,1.38,8.51,0.0,2.04,7,1.0,8.57,60.0
11:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,82.5,Tinggi,27.63,+/-1.85,63.84,+/-12.15,0.03,+/-0.04,28.55,+/-2.27,0.0,42.2,14.4,43.3,0.0,0.0,1.85,12.15,0.04,2.27,7,1.0,8.57,60.0
12:00,7,7.2324,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.5,Tinggi,27.98,+/-2.28,63.34,+/-15.01,0.03,+/-0.04,28.97,+/-2.82,0.0,44.7,13.8,41.5,0.0,0.0,2.28,15.01,0.04,2.82,7,1.0,0.0,0.0
13:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,81.9,Tinggi,27.95,+/-2.49,63.99,+/-16.45,0.03,+/-0.04,28.93,+/-3.11,0.0,27.8,28.9,43.3,0.0,0.0,2.49,16.45,0.04,3.11,7,1.0,8.57,60.0
14:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,82.3,Tinggi,28.03,+/-2.09,62.95,+/-13.56,0.06,+/-0.08,30.11,+/-0.28,0.0,27.8,28.9,43.3,0.0,0.0,2.09,13.56,0.08,0.28,7,1.0,8.57,60.0
15:00,7,7.2324,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,86.5,Tinggi,27.83,+/-1.67,63.44,+/-11.08,0.22,+/-0.3,28.67,+/-2.32,0.0,17.0,27.7,55.3,0.0,0.0,1.67,11.08,0.3,2.32,7,1.0,0.0,0.0
16:00,7,6.9243,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,86.3,Tinggi,27.19,+/-1.72,65.83,+/-10.51,0.1,+/-0.07,28.09,+/-2.43,0.0,13.3,14.4,57.8,0.0,14.4,1.72,10.51,0.07,2.43,7,1.0,8.57,60.0
