tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
07-08-2026,00:00,22.0,Cerah Berawan,92.0,2.6
07-08-2026,01:00,22.0,Cerah Berawan,92.0,2.6
07-08-2026,02:00,22.0,Cerah Berawan,92.0,2.6
07-08-2026,03:00,21.0,Cerah Berawan,93.0,3.7
07-08-2026,04:00,21.0,Cerah Berawan,93.0,3.7
07-08-2026,05:00,21.0,Cerah Berawan,93.0,3.7
07-08-2026,06:00,25.0,Cerah,77.0,6.3
07-08-2026,07:00,25.0,Cerah,77.0,6.3
07-08-2026,08:00,25.0,Cerah,77.0,6.3
07-08-2026,09:00,29.0,Berawan,59.0,4.6
07-08-2026,10:00,29.0,Berawan,59.0,4.6
07-08-2026,11:00,29.0,Berawan,59.0,4.6
07-08-2026,12:00,30.0,Cerah,54.0,9.9
07-08-2026,13:00,30.0,Cerah,54.0,9.9
07-08-2026,14:00,30.0,Cerah,54.0,9.9
07-08-2026,15:00,29.0,Cerah,58.0,8.3
07-08-2026,16:00,29.0,Cerah,58.0,8.3
07-08-2026,17:00,29.0,Cerah,58.0,8.3
07-08-2026,18:00,25.0,Cerah,81.0,3.6
07-08-2026,19:00,25.0,Cerah,81.0,3.6
07-08-2026,20:00,25.0,Cerah,81.0,3.6
07-08-2026,21:00,23.0,Cerah Berawan,89.0,1.5
07-08-2026,22:00,23.0,Cerah Berawan,89.0,1.5
07-08-2026,23:00,23.0,Cerah Berawan,89.0,1.5
