tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
28-08-2026,00:00,22.0,Cerah,88.0,7.8
28-08-2026,01:00,22.0,Cerah,88.0,7.8
28-08-2026,02:00,22.0,Cerah,88.0,7.8
28-08-2026,03:00,22.0,Udara Kabur,89.0,7.0
28-08-2026,04:00,22.0,Udara Kabur,89.0,7.0
28-08-2026,05:00,22.0,Udara Kabur,89.0,7.0
28-08-2026,06:00,25.0,Cerah,74.0,5.9
28-08-2026,07:00,25.0,Cerah,74.0,5.9
28-08-2026,08:00,25.0,Cerah,74.0,5.9
28-08-2026,09:00,30.0,Cerah,55.0,8.0
28-08-2026,10:00,30.0,Cerah,55.0,8.0
28-08-2026,11:00,30.0,Cerah,55.0,8.0
28-08-2026,12:00,31.0,Cerah,51.0,8.0
28-08-2026,13:00,31.0,Cerah,51.0,8.0
28-08-2026,14:00,31.0,Cerah,51.0,8.0
28-08-2026,15:00,26.0,Cerah,79.0,6.8
28-08-2026,16:00,26.0,Cerah,79.0,6.8
28-08-2026,17:00,26.0,Cerah,79.0,6.8
28-08-2026,18:00,24.0,Cerah,87.0,6.8
28-08-2026,19:00,24.0,Cerah,87.0,6.8
28-08-2026,20:00,24.0,Cerah,87.0,6.8
28-08-2026,21:00,23.0,Udara Kabur,92.0,7.6
28-08-2026,22:00,23.0,Udara Kabur,92.0,7.6
28-08-2026,23:00,23.0,Udara Kabur,92.0,7.6
