tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-08-2026,00:00,23.0,Cerah,91.0,0.3
13-08-2026,01:00,23.0,Cerah,91.0,0.3
13-08-2026,02:00,23.0,Cerah,91.0,0.3
13-08-2026,03:00,22.0,Berawan,93.0,1.7
13-08-2026,04:00,22.0,Berawan,93.0,1.7
13-08-2026,05:00,22.0,Berawan,93.0,1.7
13-08-2026,06:00,24.0,Cerah Berawan,78.0,5.1
13-08-2026,07:00,24.0,Cerah Berawan,78.0,5.1
13-08-2026,08:00,24.0,Cerah Berawan,78.0,5.1
13-08-2026,09:00,29.0,Cerah Berawan,56.0,8.6
13-08-2026,10:00,29.0,Cerah Berawan,56.0,8.6
13-08-2026,11:00,29.0,Cerah Berawan,56.0,8.6
13-08-2026,12:00,30.0,Cerah,50.0,8.6
13-08-2026,13:00,30.0,Cerah,50.0,8.6
13-08-2026,14:00,30.0,Cerah,50.0,8.6
13-08-2026,15:00,29.0,Cerah,52.0,3.8
13-08-2026,16:00,29.0,Cerah,52.0,3.8
13-08-2026,17:00,29.0,Cerah,52.0,3.8
13-08-2026,18:00,26.0,Cerah,68.0,3.8
13-08-2026,19:00,26.0,Cerah,68.0,3.8
13-08-2026,20:00,26.0,Cerah,68.0,3.8
13-08-2026,21:00,24.0,Cerah,83.0,3.6
13-08-2026,22:00,24.0,Cerah,83.0,3.6
13-08-2026,23:00,24.0,Cerah,83.0,3.6
