tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
15-08-2026,04:00,25.0,Udara Kabur,73.0,7.3
15-08-2026,05:00,25.0,Udara Kabur,73.0,7.3
15-08-2026,06:00,25.0,Udara Kabur,73.0,7.3
15-08-2026,07:00,25.0,Udara Kabur,73.0,7.3
15-08-2026,08:00,25.0,Udara Kabur,73.0,7.3
15-08-2026,09:00,29.0,Cerah,57.0,6.5
15-08-2026,10:00,29.0,Cerah,57.0,6.5
15-08-2026,11:00,29.0,Cerah,57.0,6.5
15-08-2026,12:00,31.0,Cerah,50.0,7.8
15-08-2026,13:00,31.0,Cerah,50.0,7.8
15-08-2026,14:00,31.0,Cerah,50.0,7.8
15-08-2026,15:00,30.0,Cerah,56.0,6.0
15-08-2026,16:00,30.0,Cerah,56.0,6.0
15-08-2026,17:00,30.0,Cerah,56.0,6.0
15-08-2026,18:00,26.0,Cerah,77.0,3.3
15-08-2026,19:00,26.0,Cerah,77.0,3.3
15-08-2026,20:00,26.0,Cerah,77.0,3.3
15-08-2026,21:00,24.0,Cerah,87.0,1.3
15-08-2026,22:00,24.0,Cerah,87.0,1.3
15-08-2026,23:00,24.0,Cerah,87.0,1.3
