tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-09-2026,00:00,19.0,Berawan,83.0,2.8
14-09-2026,01:00,19.0,Berawan,83.0,2.8
14-09-2026,02:00,19.0,Berawan,83.0,2.8
14-09-2026,03:00,19.0,Berawan,83.0,2.8
14-09-2026,04:00,20.0,Berawan,79.0,3.1
14-09-2026,05:00,20.0,Berawan,79.0,3.1
14-09-2026,06:00,20.0,Berawan,79.0,3.1
14-09-2026,07:00,27.0,Cerah Berawan,68.0,13.6
14-09-2026,08:00,27.0,Cerah Berawan,68.0,13.6
14-09-2026,09:00,27.0,Cerah Berawan,68.0,13.6
14-09-2026,10:00,31.0,Cerah Berawan,50.0,12.9
14-09-2026,11:00,31.0,Cerah Berawan,50.0,12.9
14-09-2026,12:00,31.0,Cerah Berawan,50.0,12.9
14-09-2026,13:00,32.0,Cerah Berawan,42.0,12.6
14-09-2026,14:00,32.0,Cerah Berawan,42.0,12.6
14-09-2026,15:00,32.0,Cerah Berawan,42.0,12.6
14-09-2026,16:00,27.0,Cerah,58.0,3.8
14-09-2026,17:00,27.0,Cerah,58.0,3.8
14-09-2026,18:00,27.0,Cerah,58.0,3.8
14-09-2026,19:00,24.0,Cerah,75.0,1.7
14-09-2026,20:00,24.0,Cerah,75.0,1.7
14-09-2026,21:00,24.0,Cerah,75.0,1.7
14-09-2026,22:00,21.0,Cerah,84.0,3.1
14-09-2026,23:00,21.0,Cerah,84.0,3.1
