tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
23-09-2026,00:00,23.0,Berawan,97.0,2.5
23-09-2026,01:00,23.0,Berawan,97.0,2.5
23-09-2026,02:00,23.0,Cerah Berawan,95.0,2.2
23-09-2026,03:00,23.0,Cerah Berawan,95.0,2.2
23-09-2026,04:00,23.0,Cerah Berawan,95.0,2.2
23-09-2026,05:00,24.0,Cerah Berawan,93.0,2.8
23-09-2026,06:00,24.0,Cerah Berawan,93.0,2.8
23-09-2026,07:00,24.0,Cerah Berawan,93.0,2.8
23-09-2026,08:00,28.0,Berawan,71.0,2.8
23-09-2026,09:00,28.0,Berawan,71.0,2.8
23-09-2026,10:00,28.0,Berawan,71.0,2.8
23-09-2026,11:00,30.0,Cerah,63.0,8.0
23-09-2026,12:00,30.0,Cerah,63.0,8.0
23-09-2026,13:00,30.0,Cerah,63.0,8.0
23-09-2026,14:00,25.0,Hujan Ringan,86.0,8.0
23-09-2026,15:00,25.0,Hujan Ringan,86.0,8.0
23-09-2026,16:00,25.0,Hujan Ringan,86.0,8.0
23-09-2026,17:00,24.0,Hujan Ringan,95.0,5.3
23-09-2026,18:00,24.0,Hujan Ringan,95.0,5.3
23-09-2026,19:00,24.0,Hujan Ringan,95.0,5.3
23-09-2026,20:00,24.0,Udara Kabur,89.0,5.3
23-09-2026,21:00,24.0,Udara Kabur,89.0,5.3
23-09-2026,22:00,24.0,Udara Kabur,89.0,5.3
23-09-2026,23:00,24.0,Udara Kabur,89.0,5.3
