tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
02-08-2026,00:00,21.0,Kabut/Asap,98.0,2.7
02-08-2026,01:00,21.0,Kabut/Asap,98.0,2.7
02-08-2026,02:00,21.0,Kabut/Asap,98.0,2.7
02-08-2026,03:00,21.0,Kabut/Asap,98.0,2.7
02-08-2026,04:00,20.0,Udara Kabur,97.0,2.3
02-08-2026,05:00,20.0,Udara Kabur,97.0,2.3
02-08-2026,06:00,20.0,Udara Kabur,97.0,2.3
02-08-2026,07:00,26.0,Cerah,78.0,7.4
02-08-2026,08:00,26.0,Cerah,78.0,7.4
02-08-2026,09:00,26.0,Cerah,78.0,7.4
02-08-2026,10:00,28.0,Cerah,66.0,9.1
02-08-2026,11:00,28.0,Cerah,66.0,9.1
02-08-2026,12:00,28.0,Cerah,66.0,9.1
02-08-2026,13:00,29.0,Cerah Berawan,64.0,9.1
02-08-2026,14:00,29.0,Cerah Berawan,64.0,9.1
02-08-2026,15:00,29.0,Cerah Berawan,64.0,9.1
02-08-2026,16:00,25.0,Cerah Berawan,86.0,1.4
02-08-2026,17:00,25.0,Cerah Berawan,86.0,1.4
02-08-2026,18:00,25.0,Cerah Berawan,86.0,1.4
02-08-2026,19:00,24.0,Cerah Berawan,88.0,1.7
02-08-2026,20:00,24.0,Cerah Berawan,88.0,1.7
02-08-2026,21:00,24.0,Cerah Berawan,88.0,1.7
02-08-2026,22:00,23.0,Cerah Berawan,93.0,0.3
02-08-2026,23:00,23.0,Cerah Berawan,93.0,0.3
