tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
05-09-2026,10:00,32.0,Cerah,41.0,10.5
05-09-2026,11:00,32.0,Cerah,41.0,10.5
05-09-2026,12:00,32.0,Cerah,41.0,10.5
05-09-2026,13:00,32.0,Cerah,41.0,10.5
05-09-2026,14:00,32.0,Cerah,41.0,10.5
05-09-2026,15:00,30.0,Cerah,45.0,9.5
05-09-2026,16:00,30.0,Cerah,45.0,9.5
05-09-2026,17:00,30.0,Cerah,45.0,9.5
05-09-2026,18:00,25.0,Cerah Berawan,68.0,1.9
05-09-2026,19:00,25.0,Cerah Berawan,68.0,1.9
05-09-2026,20:00,25.0,Cerah Berawan,68.0,1.9
05-09-2026,21:00,22.0,Cerah,82.0,5.6
05-09-2026,22:00,22.0,Cerah,82.0,5.6
05-09-2026,23:00,22.0,Cerah,82.0,5.6
