valid_time_wib,source_id,rain_mm,area_available_km2,area_coverage_pct
2026-08-19T10:00:00+07:00,CMA,0.0,137.80034533369647,100.0
2026-08-19T10:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-19T10:00:00+07:00,GFS,0.598100325542422,137.80034533369647,100.0
2026-08-19T10:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-19T10:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-19T10:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-19T11:00:00+07:00,CMA,0.5295548344367965,137.80034533369647,100.0
2026-08-19T11:00:00+07:00,ECMWF,0.39999999999999997,137.80034533369647,100.0
2026-08-19T11:00:00+07:00,GFS,0.199050162771211,137.80034533369647,100.0
2026-08-19T11:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-19T11:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-19T11:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-19T12:00:00+07:00,CMA,0.5295548344367965,137.80034533369647,100.0
2026-08-19T12:00:00+07:00,ECMWF,0.39999999999999997,137.80034533369647,100.0
2026-08-19T12:00:00+07:00,GFS,0.0028495116863669714,137.80034533369647,100.0
2026-08-19T12:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-19T12:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-19T12:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-19T13:00:00+07:00,CMA,0.5295548344367965,137.80034533369647,100.0
2026-08-19T13:00:00+07:00,ECMWF,0.39999999999999997,137.80034533369647,100.0
2026-08-19T13:00:00+07:00,GFS,0.0009498372287889906,137.80034533369647,100.0
2026-08-19T13:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-19T13:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-19T13:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-19T14:00:00+07:00,CMA,1.483458978239765,137.80034533369647,100.0
2026-08-19T14:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-19T14:00:00+07:00,GFS,0.0018996744575779812,137.80034533369647,100.0
2026-08-19T14:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-19T14:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-19T14:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-19T15:00:00+07:00,CMA,1.483458978239765,137.80034533369647,100.0
2026-08-19T15:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-19T15:00:00+07:00,GFS,0.0018996744575779812,137.80034533369647,100.0
2026-08-19T15:00:00+07:00,ICON,0.02434930936617192,137.80034533369647,100.0
2026-08-19T15:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-19T15:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
2026-08-19T16:00:00+07:00,CMA,1.483458978239765,137.80034533369647,100.0
2026-08-19T16:00:00+07:00,ECMWF,0.0,137.80034533369647,100.0
2026-08-19T16:00:00+07:00,GFS,0.0028495116863669714,137.80034533369647,100.0
2026-08-19T16:00:00+07:00,ICON,0.0,137.80034533369647,100.0
2026-08-19T16:00:00+07:00,METEOFRANCE,0.0,137.80034533369647,100.0
2026-08-19T16:00:00+07:00,UKMO,0.0,137.80034533369647,100.0
