lead_day,window_start_wib,window_end_wib,rain_mean_mm,rain_p10_mm,rain_p90_mm,model_count,model_list,valid_date,initial_discharge_proxy_m3s,discharge_forecast_m3s,discharge_scenario_low_m3s,discharge_scenario_high_m3s,glofas_reference_m3s,glofas_reference_p25_m3s,glofas_reference_p75_m3s,hindcast_rmse_m3s,status
1,2026-08-19T10:00:00+07:00,2026-08-20T10:00:00+07:00,1.4603823117412162,0.0,3.959948826867068,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-19,12.18,12.16989629486462,5.78473787501235,18.712184051732557,11.3,11.25,11.3,6.164342029759036,provisional_proxy_calibrated
2,2026-08-20T10:00:00+07:00,2026-08-21T10:00:00+07:00,1.3882591390727992,0.14999999999999986,3.4499999999999993,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-20,12.18,12.149455014584433,1.9810932966243158,22.590630397288876,13.27,13.26,13.29,9.772723653502172,provisional_proxy_calibrated
3,2026-08-21T10:00:00+07:00,2026-08-22T10:00:00+07:00,2.234098396288196,1.0571237792159167,4.025188467359647,6,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",2026-08-21,12.18,12.258057133442671,0.0,24.87590181213543,11.65,11.19,11.86,11.716135438083638,provisional_proxy_calibrated
