tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
17-08-2026,07:00,29.0,Hujan Ringan,61.0,2.1
17-08-2026,08:00,29.0,Hujan Ringan,61.0,2.1
17-08-2026,09:00,29.0,Hujan Ringan,61.0,2.1
17-08-2026,10:00,29.0,Hujan Ringan,61.0,2.1
17-08-2026,11:00,29.0,Hujan Ringan,61.0,2.1
17-08-2026,12:00,29.0,Hujan Petir,66.0,7.2
17-08-2026,13:00,29.0,Hujan Petir,66.0,7.2
17-08-2026,14:00,29.0,Hujan Petir,66.0,7.2
17-08-2026,15:00,29.0,Petir,64.0,5.4
17-08-2026,16:00,29.0,Petir,64.0,5.4
17-08-2026,17:00,29.0,Petir,64.0,5.4
17-08-2026,18:00,25.0,Cerah,82.0,1.0
17-08-2026,19:00,25.0,Cerah,82.0,1.0
17-08-2026,20:00,25.0,Cerah,82.0,1.0
17-08-2026,21:00,22.0,Cerah,91.0,5.1
17-08-2026,22:00,22.0,Cerah,91.0,5.1
17-08-2026,23:00,22.0,Cerah,91.0,5.1
