tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
02-08-2026,08:00,29.0,Cerah,60.0,9.4
02-08-2026,09:00,29.0,Cerah,60.0,9.4
02-08-2026,10:00,29.0,Cerah,60.0,9.4
02-08-2026,11:00,29.0,Cerah,60.0,9.4
02-08-2026,12:00,29.0,Cerah,60.0,9.4
02-08-2026,13:00,30.0,Cerah Berawan,60.0,8.4
02-08-2026,14:00,30.0,Cerah Berawan,60.0,8.4
02-08-2026,15:00,30.0,Cerah Berawan,60.0,8.4
02-08-2026,16:00,27.0,Cerah,75.0,3.9
02-08-2026,17:00,27.0,Cerah,75.0,3.9
02-08-2026,18:00,27.0,Cerah,75.0,3.9
02-08-2026,19:00,24.0,Cerah,87.0,0.9
02-08-2026,20:00,24.0,Cerah,87.0,0.9
02-08-2026,21:00,24.0,Cerah,87.0,0.9
02-08-2026,22:00,23.0,Cerah,92.0,2.4
02-08-2026,23:00,23.0,Cerah,92.0,2.4
