jam,sources_used,weight_total,coverage_status,source_list,dominant_category,confidence_score,confidence_label,temp_mean,temp_error,rh_mean,rh_error,rain_mean,rain_error,heat_index_mean,heat_index_error,%cerah,%cerah_berawan,%berawan,%hujan_ringan,%hujan_sedang,%hujan_lebat,temp_std,rh_std,rain_std,heat_index_std,sources_expected,coverage_fraction,gap_mean_minutes,gap_max_minutes
00:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,76.1,Sedang,24.25,+/-1.86,84.5,+/-11.7,0.0,+/-0.0,24.52,+/-2.36,16.7,33.3,50.0,0.0,0.0,0.0,1.86,11.7,0.0,2.36,7,0.8571,0.0,0.0
01:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,84.6,Tinggi,23.97,+/-1.72,84.33,+/-10.58,0.0,+/-0.0,24.2,+/-2.14,16.7,0.0,83.3,0.0,0.0,0.0,1.72,10.58,0.0,2.14,7,0.8571,0.0,0.0
02:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,84.5,Tinggi,23.53,+/-1.73,86.17,+/-10.78,0.02,+/-0.04,23.53,+/-1.73,0.0,0.0,83.3,16.7,0.0,0.0,1.73,10.78,0.04,1.73,7,0.8571,0.0,0.0
03:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,80.4,Tinggi,23.22,+/-1.74,86.83,+/-10.19,0.02,+/-0.04,23.22,+/-1.74,0.0,16.7,66.7,16.7,0.0,0.0,1.74,10.19,0.04,1.74,7,0.8571,0.0,0.0
04:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Berawan,80.5,Tinggi,23.07,+/-1.65,86.67,+/-9.3,0.02,+/-0.04,23.07,+/-1.65,0.0,16.7,66.7,16.7,0.0,0.0,1.65,9.3,0.04,1.65,7,0.8571,0.0,0.0
05:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,80.5,Tinggi,22.87,+/-1.69,86.83,+/-9.19,0.0,+/-0.0,22.87,+/-1.69,0.0,66.7,33.3,0.0,0.0,0.0,1.69,9.19,0.0,1.69,7,0.8571,0.0,0.0
06:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,80.7,Tinggi,22.98,+/-1.42,85.0,+/-8.96,0.0,+/-0.0,22.98,+/-1.42,16.7,66.7,16.7,0.0,0.0,0.0,1.42,8.96,0.0,1.42,7,0.8571,0.0,0.0
07:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,81.2,Tinggi,23.97,+/-0.71,80.83,+/-7.58,0.0,+/-0.0,23.97,+/-0.71,16.7,66.7,16.7,0.0,0.0,0.0,0.71,7.58,0.0,0.71,7,0.8571,0.0,0.0
08:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,77.0,Sedang,25.65,+/-0.75,74.83,+/-7.36,0.02,+/-0.04,25.36,+/-0.41,33.3,50.0,0.0,16.7,0.0,0.0,0.75,7.36,0.04,0.41,7,0.8571,0.0,0.0
09:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,77.0,Sedang,27.2,+/-0.82,69.0,+/-5.94,0.02,+/-0.04,28.39,+/-1.56,16.7,50.0,16.7,16.7,0.0,0.0,0.82,5.94,0.04,1.56,7,0.8571,0.0,0.0
10:00,6,6.0,cukup,"CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,77.0,Sedang,28.72,+/-0.98,63.17,+/-5.3,0.02,+/-0.04,30.55,+/-0.54,33.3,50.0,0.0,16.7,0.0,0.0,0.98,5.3,0.04,0.54,7,0.8571,0.0,0.0
11:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.9,Tinggi,30.01,+/-1.1,57.12,+/-5.97,0.03,+/-0.05,32.22,+/-1.03,25.2,44.9,0.0,29.9,0.0,0.0,1.1,5.97,0.05,1.03,7,1.0,25.71,180.0
12:00,7,6.6868,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Hujan Ringan,83.1,Tinggi,31.18,+/-0.78,53.53,+/-5.53,0.08,+/-0.11,32.99,+/-0.97,40.2,15.0,0.0,44.9,0.0,0.0,0.78,5.53,0.11,0.97,7,1.0,17.14,120.0
13:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.8,Tinggi,31.94,+/-0.99,48.43,+/-4.46,0.08,+/-0.15,33.87,+/-1.07,56.8,14.4,0.0,28.8,0.0,0.0,0.99,4.46,0.15,1.07,7,1.0,8.57,60.0
14:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,88.5,Tinggi,32.89,+/-1.46,41.4,+/-1.02,0.0,+/-0.0,34.61,+/-1.59,58.6,41.4,0.0,0.0,0.0,0.0,1.46,1.02,0.0,1.59,7,1.0,0.0,0.0
15:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,86.7,Tinggi,32.72,+/-1.3,44.54,+/-5.38,0.03,+/-0.07,34.37,+/-0.55,56.8,28.8,0.0,14.4,0.0,0.0,1.3,5.38,0.07,0.55,7,1.0,8.57,60.0
16:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,89.7,Tinggi,31.47,+/-2.14,49.49,+/-8.32,0.0,+/-0.0,32.98,+/-1.7,71.2,14.4,14.4,0.0,0.0,0.0,2.14,8.32,0.0,1.7,7,1.0,8.57,60.0
17:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,83.9,Tinggi,30.47,+/-2.29,53.34,+/-10.31,0.0,+/-0.0,32.0,+/-1.84,44.8,41.4,13.8,0.0,0.0,0.0,2.29,10.31,0.0,1.84,7,1.0,0.0,0.0
18:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,86.2,Tinggi,28.61,+/-1.64,58.57,+/-12.92,0.0,+/-0.0,30.91,+/-1.8,27.9,57.7,14.4,0.0,0.0,0.0,1.64,12.92,0.0,1.8,7,1.0,8.57,60.0
19:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.3,Tinggi,28.25,+/-2.24,63.19,+/-13.36,0.0,+/-0.0,29.25,+/-2.52,27.9,43.2,28.8,0.0,0.0,0.0,2.24,13.36,0.0,2.52,7,1.0,8.57,60.0
20:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,83.5,Tinggi,26.91,+/-1.14,66.96,+/-12.54,0.0,+/-0.0,28.4,+/-2.48,31.0,41.4,27.6,0.0,0.0,0.0,1.14,12.54,0.0,2.48,7,1.0,0.0,0.0
21:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.9,Tinggi,26.53,+/-1.56,74.14,+/-9.61,0.0,+/-0.0,25.62,+/-0.53,42.3,43.2,14.4,0.0,0.0,0.0,1.56,9.61,0.0,0.53,7,1.0,8.57,60.0
22:00,7,6.9366,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah Berawan,82.9,Tinggi,25.51,+/-1.69,79.96,+/-9.02,0.0,+/-0.0,25.31,+/-1.84,42.3,43.2,14.4,0.0,0.0,0.0,1.69,9.02,0.0,1.84,7,1.0,8.57,60.0
23:00,7,7.2488,cukup,"BMKG,CMA,ECMWF,GFS,ICON,METEOFRANCE,UKMO",Cerah,88.2,Tinggi,24.43,+/-1.02,82.9,+/-7.99,0.0,+/-0.0,24.43,+/-1.02,58.6,27.6,13.8,0.0,0.0,0.0,1.02,7.99,0.0,1.02,7,1.0,0.0,0.0
