tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-07-2026,11:00,30.0,Cerah,59.0,6.1
18-07-2026,12:00,30.0,Cerah,59.0,6.1
18-07-2026,13:00,30.0,Cerah,59.0,6.1
18-07-2026,14:00,30.0,Cerah,59.0,6.1
18-07-2026,15:00,30.0,Cerah,59.0,6.1
18-07-2026,16:00,26.0,Cerah,80.0,0.9
18-07-2026,17:00,26.0,Cerah,80.0,0.9
18-07-2026,18:00,26.0,Cerah,80.0,0.9
18-07-2026,19:00,23.0,Cerah Berawan,92.0,1.6
18-07-2026,20:00,23.0,Cerah Berawan,92.0,1.6
18-07-2026,21:00,23.0,Cerah Berawan,92.0,1.6
18-07-2026,22:00,22.0,Udara Kabur,95.0,2.7
18-07-2026,23:00,22.0,Udara Kabur,95.0,2.7
