tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
24-08-2026,07:00,30.0,Cerah,55.0,6.9
24-08-2026,08:00,30.0,Cerah,55.0,6.9
24-08-2026,09:00,30.0,Cerah,55.0,6.9
24-08-2026,10:00,30.0,Cerah,55.0,6.9
24-08-2026,11:00,30.0,Cerah,55.0,6.9
24-08-2026,12:00,31.0,Cerah,46.0,11.1
24-08-2026,13:00,31.0,Cerah,46.0,11.1
24-08-2026,14:00,31.0,Cerah,46.0,11.1
24-08-2026,15:00,29.0,Cerah,53.0,9.4
24-08-2026,16:00,29.0,Cerah,53.0,9.4
24-08-2026,17:00,29.0,Cerah,53.0,9.4
24-08-2026,18:00,26.0,Cerah,65.0,2.4
24-08-2026,19:00,26.0,Cerah,65.0,2.4
24-08-2026,20:00,26.0,Cerah,65.0,2.4
24-08-2026,21:00,23.0,Cerah,80.0,2.5
24-08-2026,22:00,23.0,Cerah,80.0,2.5
24-08-2026,23:00,23.0,Cerah,80.0,2.5
