tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
14-08-2026,00:00,21.0,Udara Kabur,87.0,7.5
14-08-2026,01:00,21.0,Udara Kabur,87.0,7.5
14-08-2026,02:00,21.0,Udara Kabur,87.0,7.5
14-08-2026,03:00,20.0,Udara Kabur,89.0,8.8
14-08-2026,04:00,20.0,Udara Kabur,89.0,8.8
14-08-2026,05:00,20.0,Udara Kabur,89.0,8.8
14-08-2026,06:00,24.0,Udara Kabur,69.0,6.5
14-08-2026,07:00,24.0,Udara Kabur,69.0,6.5
14-08-2026,08:00,24.0,Udara Kabur,69.0,6.5
14-08-2026,09:00,30.0,Berawan,46.0,6.3
14-08-2026,10:00,30.0,Berawan,46.0,6.3
14-08-2026,11:00,30.0,Berawan,46.0,6.3
14-08-2026,12:00,31.0,Berawan,46.0,9.7
14-08-2026,13:00,31.0,Berawan,46.0,9.7
14-08-2026,14:00,31.0,Berawan,46.0,9.7
14-08-2026,15:00,29.0,Cerah,50.0,9.3
14-08-2026,16:00,29.0,Cerah,50.0,9.3
14-08-2026,17:00,29.0,Cerah,50.0,9.3
14-08-2026,18:00,26.0,Cerah Berawan,68.0,2.8
14-08-2026,19:00,26.0,Cerah Berawan,68.0,2.8
14-08-2026,20:00,26.0,Cerah Berawan,68.0,2.8
14-08-2026,21:00,23.0,Cerah Berawan,83.0,4.6
14-08-2026,22:00,23.0,Cerah Berawan,83.0,4.6
14-08-2026,23:00,23.0,Cerah Berawan,83.0,4.6
