tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
10-08-2026,07:00,28.0,Cerah Berawan,58.0,5.6
10-08-2026,08:00,28.0,Cerah Berawan,58.0,5.6
10-08-2026,09:00,28.0,Cerah Berawan,58.0,5.6
10-08-2026,10:00,28.0,Cerah Berawan,58.0,5.6
10-08-2026,11:00,28.0,Cerah Berawan,58.0,5.6
10-08-2026,12:00,30.0,Cerah Berawan,49.0,8.1
10-08-2026,13:00,30.0,Cerah Berawan,49.0,8.1
10-08-2026,14:00,30.0,Cerah Berawan,49.0,8.1
10-08-2026,15:00,28.0,Cerah,54.0,9.1
10-08-2026,16:00,28.0,Cerah,54.0,9.1
10-08-2026,17:00,28.0,Cerah,54.0,9.1
10-08-2026,18:00,25.0,Cerah,70.0,2.0
10-08-2026,19:00,25.0,Cerah,70.0,2.0
10-08-2026,20:00,25.0,Cerah,70.0,2.0
10-08-2026,21:00,22.0,Berawan,87.0,6.8
10-08-2026,22:00,22.0,Berawan,87.0,6.8
10-08-2026,23:00,22.0,Berawan,87.0,6.8
