tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
19-08-2026,04:00,25.0,Cerah,82.0,2.4
19-08-2026,05:00,25.0,Cerah,82.0,2.4
19-08-2026,06:00,25.0,Cerah,82.0,2.4
19-08-2026,07:00,25.0,Cerah,82.0,2.4
19-08-2026,08:00,25.0,Cerah,82.0,2.4
19-08-2026,09:00,30.0,Cerah Berawan,61.0,6.7
19-08-2026,10:00,30.0,Cerah Berawan,61.0,6.7
19-08-2026,11:00,30.0,Cerah Berawan,61.0,6.7
19-08-2026,12:00,31.0,Cerah,62.0,7.5
19-08-2026,13:00,31.0,Cerah,62.0,7.5
19-08-2026,14:00,31.0,Cerah,62.0,7.5
19-08-2026,15:00,27.0,Cerah,72.0,5.4
19-08-2026,16:00,27.0,Cerah,72.0,5.4
19-08-2026,17:00,27.0,Cerah,72.0,5.4
19-08-2026,18:00,24.0,Berawan,87.0,1.8
19-08-2026,19:00,24.0,Berawan,87.0,1.8
19-08-2026,20:00,24.0,Berawan,87.0,1.8
19-08-2026,21:00,23.0,Udara Kabur,94.0,3.0
19-08-2026,22:00,23.0,Udara Kabur,94.0,3.0
19-08-2026,23:00,23.0,Udara Kabur,94.0,3.0
