tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
13-09-2026,06:00,28.0,Berawan,63.0,12.4
13-09-2026,07:00,28.0,Berawan,63.0,12.4
13-09-2026,08:00,28.0,Berawan,63.0,12.4
13-09-2026,09:00,28.0,Berawan,63.0,12.4
13-09-2026,10:00,28.0,Berawan,63.0,12.4
13-09-2026,11:00,31.0,Berawan,60.0,13.4
13-09-2026,12:00,31.0,Berawan,60.0,13.4
13-09-2026,13:00,31.0,Berawan,60.0,13.4
13-09-2026,14:00,29.0,Berawan,56.0,11.7
13-09-2026,15:00,29.0,Berawan,56.0,11.7
13-09-2026,16:00,29.0,Berawan,56.0,11.7
13-09-2026,17:00,24.0,Berawan,66.0,2.4
13-09-2026,18:00,24.0,Berawan,66.0,2.4
13-09-2026,19:00,24.0,Berawan,66.0,2.4
13-09-2026,20:00,21.0,Berawan,79.0,5.6
13-09-2026,21:00,21.0,Berawan,79.0,5.6
13-09-2026,22:00,21.0,Berawan,79.0,5.6
13-09-2026,23:00,21.0,Berawan,79.0,5.6
