tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
11-08-2026,07:00,29.0,Cerah Berawan,56.0,6.2
11-08-2026,08:00,29.0,Cerah Berawan,56.0,6.2
11-08-2026,09:00,29.0,Cerah Berawan,56.0,6.2
11-08-2026,10:00,29.0,Cerah Berawan,56.0,6.2
11-08-2026,11:00,29.0,Cerah Berawan,56.0,6.2
11-08-2026,12:00,30.0,Cerah,46.0,8.6
11-08-2026,13:00,30.0,Cerah,46.0,8.6
11-08-2026,14:00,30.0,Cerah,46.0,8.6
11-08-2026,15:00,29.0,Cerah,48.0,7.9
11-08-2026,16:00,29.0,Cerah,48.0,7.9
11-08-2026,17:00,29.0,Cerah,48.0,7.9
11-08-2026,18:00,25.0,Cerah,68.0,5.2
11-08-2026,19:00,25.0,Cerah,68.0,5.2
11-08-2026,20:00,25.0,Cerah,68.0,5.2
11-08-2026,21:00,23.0,Cerah,82.0,1.8
11-08-2026,22:00,23.0,Cerah,82.0,1.8
11-08-2026,23:00,23.0,Cerah,82.0,1.8
