tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-09-2026,00:00,23.0,Cerah,92.0,0.9
26-09-2026,01:00,23.0,Cerah,92.0,0.9
26-09-2026,02:00,22.0,Udara Kabur,94.0,2.9
26-09-2026,03:00,22.0,Udara Kabur,94.0,2.9
26-09-2026,04:00,22.0,Udara Kabur,94.0,2.9
26-09-2026,05:00,23.0,Udara Kabur,87.0,2.9
26-09-2026,06:00,23.0,Udara Kabur,87.0,2.9
26-09-2026,07:00,23.0,Udara Kabur,87.0,2.9
26-09-2026,08:00,28.0,Berawan,59.0,8.8
26-09-2026,09:00,28.0,Berawan,59.0,8.8
26-09-2026,10:00,28.0,Berawan,59.0,8.8
26-09-2026,11:00,31.0,Cerah,56.0,9.2
26-09-2026,12:00,31.0,Cerah,56.0,9.2
26-09-2026,13:00,31.0,Cerah,56.0,9.2
26-09-2026,14:00,28.0,Udara Kabur,70.0,12.5
26-09-2026,15:00,28.0,Udara Kabur,70.0,12.5
26-09-2026,16:00,28.0,Udara Kabur,70.0,12.5
26-09-2026,17:00,24.0,Udara Kabur,93.0,3.9
26-09-2026,18:00,24.0,Udara Kabur,93.0,3.9
26-09-2026,19:00,24.0,Udara Kabur,93.0,3.9
26-09-2026,20:00,23.0,Udara Kabur,96.0,1.7
26-09-2026,21:00,23.0,Udara Kabur,96.0,1.7
26-09-2026,22:00,23.0,Udara Kabur,96.0,1.7
26-09-2026,23:00,23.0,Udara Kabur,96.0,1.7
