tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
26-07-2026,00:00,20.0,Cerah,90.0,5.2
26-07-2026,01:00,20.0,Cerah,90.0,5.2
26-07-2026,02:00,20.0,Cerah,90.0,5.2
26-07-2026,03:00,20.0,Udara Kabur,89.0,2.8
26-07-2026,04:00,20.0,Udara Kabur,89.0,2.8
26-07-2026,05:00,20.0,Udara Kabur,89.0,2.8
26-07-2026,06:00,23.0,Udara Kabur,73.0,3.4
26-07-2026,07:00,23.0,Udara Kabur,73.0,3.4
26-07-2026,08:00,23.0,Udara Kabur,73.0,3.4
26-07-2026,09:00,26.0,Cerah,63.0,6.3
26-07-2026,10:00,26.0,Cerah,63.0,6.3
26-07-2026,11:00,26.0,Cerah,63.0,6.3
26-07-2026,12:00,29.0,Cerah Berawan,53.0,7.2
26-07-2026,13:00,29.0,Cerah Berawan,53.0,7.2
26-07-2026,14:00,29.0,Cerah Berawan,53.0,7.2
26-07-2026,15:00,27.0,Cerah Berawan,62.0,6.7
26-07-2026,16:00,27.0,Cerah Berawan,62.0,6.7
26-07-2026,17:00,27.0,Cerah Berawan,62.0,6.7
26-07-2026,18:00,24.0,Cerah Berawan,77.0,2.7
26-07-2026,19:00,24.0,Cerah Berawan,77.0,2.7
26-07-2026,20:00,24.0,Cerah Berawan,77.0,2.7
26-07-2026,21:00,22.0,Cerah,83.0,1.0
26-07-2026,22:00,22.0,Cerah,83.0,1.0
26-07-2026,23:00,22.0,Cerah,83.0,1.0
