tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
09-09-2026,04:00,26.0,Cerah,66.0,7.3
09-09-2026,05:00,26.0,Cerah,66.0,7.3
09-09-2026,06:00,26.0,Cerah,66.0,7.3
09-09-2026,07:00,26.0,Cerah,66.0,7.3
09-09-2026,08:00,26.0,Cerah,66.0,7.3
09-09-2026,09:00,30.0,Cerah,50.0,6.9
09-09-2026,10:00,30.0,Cerah,50.0,6.9
09-09-2026,11:00,30.0,Cerah,50.0,6.9
09-09-2026,12:00,32.0,Cerah,47.0,10.5
09-09-2026,13:00,32.0,Cerah,47.0,10.5
09-09-2026,14:00,32.0,Cerah,47.0,10.5
09-09-2026,15:00,28.0,Cerah,61.0,8.6
09-09-2026,16:00,28.0,Cerah,61.0,8.6
09-09-2026,17:00,28.0,Cerah,61.0,8.6
09-09-2026,18:00,24.0,Cerah Berawan,86.0,0.6
09-09-2026,19:00,24.0,Cerah Berawan,86.0,0.6
09-09-2026,20:00,24.0,Cerah Berawan,86.0,0.6
09-09-2026,21:00,24.0,Berawan,89.0,4.6
09-09-2026,22:00,24.0,Berawan,89.0,4.6
09-09-2026,23:00,24.0,Berawan,89.0,4.6
