tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
18-09-2026,06:00,28.0,Berawan,63.0,6.1
18-09-2026,07:00,28.0,Berawan,63.0,6.1
18-09-2026,08:00,28.0,Berawan,63.0,6.1
18-09-2026,09:00,28.0,Berawan,63.0,6.1
18-09-2026,10:00,28.0,Berawan,63.0,6.1
18-09-2026,11:00,30.0,Cerah Berawan,55.0,8.6
18-09-2026,12:00,30.0,Cerah Berawan,55.0,8.6
18-09-2026,13:00,30.0,Cerah Berawan,55.0,8.6
18-09-2026,14:00,30.0,Berawan,53.0,8.4
18-09-2026,15:00,30.0,Berawan,53.0,8.4
18-09-2026,16:00,30.0,Berawan,53.0,8.4
18-09-2026,17:00,26.0,Cerah Berawan,80.0,3.1
18-09-2026,18:00,26.0,Cerah Berawan,80.0,3.1
18-09-2026,19:00,26.0,Cerah Berawan,80.0,3.1
18-09-2026,20:00,24.0,Cerah Berawan,84.0,5.1
18-09-2026,21:00,24.0,Cerah Berawan,84.0,5.1
18-09-2026,22:00,24.0,Cerah Berawan,84.0,5.1
18-09-2026,23:00,24.0,Cerah Berawan,84.0,5.1
