tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
20-07-2026,08:00,29.0,Cerah,59.0,7.1
20-07-2026,09:00,29.0,Cerah,59.0,7.1
20-07-2026,10:00,29.0,Cerah,59.0,7.1
20-07-2026,11:00,29.0,Cerah,59.0,7.1
20-07-2026,12:00,29.0,Cerah,59.0,7.1
20-07-2026,13:00,30.0,Cerah,56.0,6.0
20-07-2026,14:00,30.0,Cerah,56.0,6.0
20-07-2026,15:00,30.0,Cerah,56.0,6.0
20-07-2026,16:00,26.0,Cerah,75.0,0.8
20-07-2026,17:00,26.0,Cerah,75.0,0.8
20-07-2026,18:00,26.0,Cerah,75.0,0.8
20-07-2026,19:00,24.0,Hujan Ringan,89.0,4.2
20-07-2026,20:00,24.0,Hujan Ringan,89.0,4.2
20-07-2026,21:00,24.0,Hujan Ringan,89.0,4.2
20-07-2026,22:00,23.0,Cerah Berawan,92.0,2.3
20-07-2026,23:00,23.0,Cerah Berawan,92.0,2.3
