tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
25-09-2026,00:00,22.0,Hujan Ringan,98.0,2.9
25-09-2026,01:00,22.0,Hujan Ringan,98.0,2.9
25-09-2026,02:00,22.0,Udara Kabur,98.0,2.1
25-09-2026,03:00,22.0,Udara Kabur,98.0,2.1
25-09-2026,04:00,22.0,Udara Kabur,98.0,2.1
25-09-2026,05:00,23.0,Udara Kabur,96.0,0.8
25-09-2026,06:00,23.0,Udara Kabur,96.0,0.8
25-09-2026,07:00,23.0,Udara Kabur,96.0,0.8
25-09-2026,08:00,28.0,Cerah,69.0,8.1
25-09-2026,09:00,28.0,Cerah,69.0,8.1
25-09-2026,10:00,28.0,Cerah,69.0,8.1
25-09-2026,11:00,30.0,Cerah,57.0,10.6
25-09-2026,12:00,30.0,Cerah,57.0,10.6
25-09-2026,13:00,30.0,Cerah,57.0,10.6
25-09-2026,14:00,28.0,Cerah,75.0,3.0
25-09-2026,15:00,28.0,Cerah,75.0,3.0
25-09-2026,16:00,28.0,Cerah,75.0,3.0
25-09-2026,17:00,25.0,Hujan Ringan,89.0,1.0
25-09-2026,18:00,25.0,Hujan Ringan,89.0,1.0
25-09-2026,19:00,25.0,Hujan Ringan,89.0,1.0
25-09-2026,20:00,24.0,Cerah,93.0,2.0
25-09-2026,21:00,24.0,Cerah,93.0,2.0
25-09-2026,22:00,24.0,Cerah,93.0,2.0
25-09-2026,23:00,24.0,Cerah,93.0,2.0
