tanggal,jam,suhu_C,cuaca,RH_%,wind_kmh
04-08-2026,00:00,22.0,Cerah,94.0,3.7
04-08-2026,01:00,22.0,Cerah,94.0,3.7
04-08-2026,02:00,21.0,Udara Kabur,94.0,4.8
04-08-2026,03:00,21.0,Udara Kabur,94.0,4.8
04-08-2026,04:00,21.0,Udara Kabur,94.0,4.8
04-08-2026,05:00,22.0,Udara Kabur,88.0,6.5
04-08-2026,06:00,22.0,Udara Kabur,88.0,6.5
04-08-2026,07:00,22.0,Udara Kabur,88.0,6.5
04-08-2026,08:00,27.0,Cerah,71.0,2.9
04-08-2026,09:00,27.0,Cerah,71.0,2.9
04-08-2026,10:00,27.0,Cerah,71.0,2.9
04-08-2026,11:00,29.0,Cerah Berawan,66.0,3.7
04-08-2026,12:00,29.0,Cerah Berawan,66.0,3.7
04-08-2026,13:00,29.0,Cerah Berawan,66.0,3.7
04-08-2026,14:00,26.0,Cerah,76.0,7.3
04-08-2026,15:00,26.0,Cerah,76.0,7.3
04-08-2026,16:00,26.0,Cerah,76.0,7.3
04-08-2026,17:00,25.0,Hujan Ringan,87.0,2.7
04-08-2026,18:00,25.0,Hujan Ringan,87.0,2.7
04-08-2026,19:00,25.0,Hujan Ringan,87.0,2.7
04-08-2026,20:00,23.0,Cerah,90.0,0.6
04-08-2026,21:00,23.0,Cerah,90.0,0.6
04-08-2026,22:00,23.0,Cerah,90.0,0.6
04-08-2026,23:00,23.0,Cerah,90.0,0.6
